trade_date,direction,actual,actual_fullday,score,signal_count,opt_strike,opt_side,entry_time,exit_time,exit_reason,opt_entry,opt_exit,pnl_pts,pnl_inr,result,oi_quadrant,futures_basis,pcr_signal,oi_velocity,strike_defense,fii_signature,has_opt_oi,fii_attribution,clf_confidence,clf_fii_score,dte,regime_5d_ret,extreme_regime,call_wall_in,put_wall_in,pcr_input,fii_fut,fii_cash,day_open,notes
2026-03-30,0,0,-1,-0.2693,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,0.0,1.0,-1.0,True,FII_BEAR,0.855,-0.77,1,-1.28,False,24000,22000,0.938,-1,-1,22613.0,"short_cover p=+4 oi=-297 | backwardation fut=22324 spot=22820 basis=-2.19% | neutral_pcr pcr=0.94 ma=0.99 | velocity_short_suppressed_backwardation basis=-2.17% atm_net_vel=-93.1 ce=-124.9 pe=-218.0 | lower_range_bullish ltp=22324 call=24000 put=22000 pos=0.16 | FII_RT [classifier=FII_BEAR conf=0.85, oi_vel_confirms net=-227.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-01,0,0,-1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,6,-0.81,False,23000,22300,0.825,-1,0,22851.9,
2026-04-02,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,5,-1.02,False,23000,21000,0.93,-1,-1,22457.8,
2026-04-06,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,1,-2.55,False,24000,22000,1.093,-1,-1,22775.6,
2026-04-07,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,1,0.65,False,24000,22000,1.222,-1,-1,22879.3,
2026-04-08,0,0,1,0.2356,6.0,,,,,,,,,,NO_TRADE,1.0,1.0,-1.0,1.0,-1.0,-1.0,True,FII_BEAR,0.087,-0.045,6,3.55,True,24000,23100,1.265,-1,-1,23859.9,"long_buildup p=+4 oi=+68 | contango fut=24054 spot=23124 basis=+3.89% | bearish_pcr pcr=1.26 ma=1.07 | put_writing_dominant atm_net_vel=18.8 ce=-47.5 pe=-28.7 | near_call_wall ltp=24054 call=24000 put=23100 pos=1.06 | FII_RT [classifier=FII_BEAR conf=0.09, oi_vel_conflicts net=26.7] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-09,0,0,-1,-0.0748,5.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,-1.0,1.0,0.0,-1.0,True,FII_BEAR,0.272,-0.315,5,5.81,True,25000,23000,1.127,-1,-1,23959.9,"short_buildup p=-5 oi=+5 | backwardation fut=23860 spot=23997 basis=-0.68% | bearish_pcr pcr=1.13 ma=1.13 | put_writing_dominant atm_net_vel=20.2 ce=-27.9 pe=-7.7 | mid_range ltp=23860 call=25000 put=23000 pos=0.43 | FII_RT [classifier=FII_BEAR conf=0.27, oi_vel_conflicts net=33.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-10,0,0,1,0.1862,3.0,,,,,,,,,,NO_TRADE,-1.0,1.0,0.0,0.0,0.0,-1.0,True,FII_BEAR,0.177,-0.185,4,4.68,True,25000,23000,0.973,-1,-1,23915.0,"short_buildup p=-1 oi=+379 | contango fut=24105 spot=23775 basis=+1.30% | neutral_pcr pcr=0.97 ma=1.14 | balanced atm_net_vel=3.4 ce=-76.7 pe=-73.3 | mid_range ltp=24105 call=25000 put=23000 pos=0.55 | FII_RT [classifier=FII_BEAR conf=0.18, oi_vel_conflicts net=27.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-13,0,0,1,-0.6708,4.0,,,,,,,,,,NO_TRADE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,True,FII_BEAR,0.595,-0.572,1,4.71,True,25000,23000,1.129,-1,1,23740.0,"short_buildup p=-13 oi=+131 | backwardation fut=23850 spot=24051 basis=-0.86% | bearish_pcr pcr=1.13 ma=1.14 | velocity_short_suppressed_backwardation basis=-0.83% atm_net_vel=-186.6 ce=-180.1 pe=-366.7 | mid_range ltp=23850 call=25000 put=23000 pos=0.42 | FII_RT [classifier=FII_BEAR conf=0.60, oi_vel_confirms net=-188.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-15,0,0,1,0.2279,6.0,,,,,,,,,,NO_TRADE,-1.0,1.0,-1.0,1.0,1.0,-1.0,True,FII_BEAR,0.078,-0.019,6,3.11,True,25000,23800,1.172,-1,-1,24210.0,"long_unwind p=-4 oi=-13 | contango fut=24236 spot=23843 basis=+1.52% | bearish_pcr pcr=1.17 ma=1.13 | put_writing_dominant atm_net_vel=9.2 ce=-39.1 pe=-29.9 | lower_range_bullish ltp=24236 call=25000 put=23800 pos=0.36 | FII_RT [classifier=FII_BEAR conf=0.08, oi_vel_conflicts net=17.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-16,-1,-1,-1,-0.3801,5.0,24300.0,PE,11:38,15:20,EOD,204.15,247.9,43.75,3281.25,WIN_EOD,-1.0,0.0,-1.0,-1.0,-1.0,1.0,True,FII_BULL,0.208,0.216,5,0.97,False,25000,23000,1.125,-1,1,24342.1,"short_buildup p=-5 oi=+15 | neutral fut=24286 spot=24231 basis=+0.12% | bearish_pcr pcr=1.12 ma=1.11 | call_writing_dominant atm_net_vel=-7.6 ce=11.9 pe=4.3 | upper_range_bearish ltp=24286 call=25000 put=23000 pos=0.64 | FII_RT [classifier=FII_BULL conf=0.21, oi_vel_conflicts net=-11.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-17,1,1,1,0.4712,5.0,24250.0,CE,11:10,15:20,EOD,179.85,215.0,35.15,2636.25,WIN_EOD,1.0,1.0,0.0,1.0,-1.0,1.0,True,FII_BULL,0.094,0.055,4,1.77,False,25000,23000,0.982,-1,1,24160.0,"long_buildup p=+16 oi=+44 | contango fut=24264 spot=24197 basis=+0.19% | neutral_pcr pcr=0.98 ma=1.08 | put_writing_dominant atm_net_vel=27.5 ce=15.8 pe=43.3 | upper_range_bearish ltp=24264 call=25000 put=23000 pos=0.63 | FII_RT [classifier=FII_BULL conf=0.09, oi_vel_confirms net=38.4] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-20,1,-1,-1,0.532,5.0,24450.0,CE,11:17,13:10,REVERSAL,119.8,111.2,-8.6,-645.0,LOSS_REVERSAL,1.0,1.0,0.0,1.0,-1.0,1.0,True,FII_BULL,0.139,0.136,1,1.26,False,25000,23000,1.095,-1,1,24425.0,"long_buildup p=+21 oi=+13 | contango fut=24431 spot=24354 basis=+0.30% | neutral_pcr pcr=1.09 ma=1.10 | put_writing_dominant atm_net_vel=57.0 ce=-5.8 pe=51.2 | upper_range_bearish ltp=24431 call=25000 put=23000 pos=0.72 | FII_RT [classifier=FII_BULL conf=0.14, oi_vel_confirms net=69.6] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-21,0,0,1,-0.1732,6.0,,,,,,,,,,NO_TRADE,1.0,1.0,-1.0,-1.0,-1.0,-1.0,True,FII_BEAR,0.735,-0.68,1,2.19,False,25000,23000,1.134,-1,1,24366.2,"short_cover p=+0 oi=-48 | contango fut=24585 spot=24365 basis=+0.88% | bearish_pcr pcr=1.13 ma=1.10 | call_writing_dominant atm_net_vel=-11.4 ce=-292.3 pe=-303.7 | upper_range_bearish ltp=24585 call=25000 put=23000 pos=0.79 | FII_RT [classifier=FII_BEAR conf=0.74, oi_vel_conflicts net=38.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-22,-1,-1,-1,-0.3916,5.0,24400.0,PE,12:09,15:20,EOD,216.0,227.45,11.45,858.75,WIN_EOD,-1.0,-1.0,-1.0,0.0,-1.0,1.0,True,FII_BULL,0.165,0.168,6,1.43,False,24600,24000,1.349,-1,0,24450.0,"long_unwind p=-8 oi=-60 | backwardation fut=24417 spot=24577 basis=-0.78% | bearish_pcr pcr=1.35 ma=1.14 | velocity_short_suppressed_backwardation basis=-0.65% atm_net_vel=-8.3 ce=9.5 pe=1.2 | upper_range_bearish ltp=24417 call=24600 put=24000 pos=0.69 | FII_RT [classifier=FII_BULL conf=0.17, oi_vel_conflicts net=-11.7] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-23,0,0,-1,-0.2264,3.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,0.0,0.0,1.0,True,FII_BULL,0.121,0.103,5,0.75,False,25000,23000,1.017,-1,-1,24180.0,"short_cover p=+6 oi=-103 | backwardation fut=24160 spot=24378 basis=-1.00% | neutral_pcr pcr=1.02 ma=1.12 | velocity_short_suppressed_backwardation basis=-0.89% atm_net_vel=-44.3 ce=11.8 pe=-32.6 | mid_range ltp=24160 call=25000 put=23000 pos=0.58 | FII_RT [classifier=FII_BULL conf=0.12, oi_vel_conflicts net=-47.1] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-24,0,0,-1,0.2028,4.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,1.0,0.0,-1.0,True,FII_BEAR,0.741,-0.701,4,-0.74,False,25000,23000,0.923,-1,-1,24170.0,"short_cover p=+28 oi=-208 | backwardation fut=23942 spot=24173 basis=-1.04% | neutral_pcr pcr=0.92 ma=1.10 | put_writing_dominant atm_net_vel=110.2 ce=-141.8 pe=-31.6 | mid_range ltp=23942 call=25000 put=23000 pos=0.47 | FII_RT [classifier=FII_BEAR conf=0.74, oi_vel_conflicts net=128.3] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-27,1,1,1,0.62,5.0,24100.0,CE,12:35,15:20,EOD,97.2,105.8,8.6,645.0,WIN_EOD,1.0,1.0,1.0,1.0,0.0,-1.0,True,FII_BEAR,0.359,-0.392,1,-1.92,False,25000,23000,0.784,-1,-1,24035.0,"short_cover p=+22 oi=-2586 | contango fut=24087 spot=23898 basis=+0.77% | bullish_pcr pcr=0.78 ma=1.04 | put_writing_dominant atm_net_vel=22.5 ce=4.2 pe=26.7 | mid_range ltp=24087 call=25000 put=23000 pos=0.54 | FII_RT [classifier=FII_BEAR conf=0.36, oi_vel_conflicts net=31.0] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-28,0,0,-1,0.4086,5.0,,,,,,,,,,NO_TRADE,1.0,-1.0,0.0,1.0,1.0,-1.0,True,FII_BEAR,0.274,-0.271,1,-1.97,False,25000,24000,0.997,-1,-1,24048.7,"short_cover p=+6 oi=-262 | backwardation fut=23983 spot=24093 basis=-0.48% | neutral_pcr pcr=1.00 ma=1.01 | put_writing_dominant atm_net_vel=105.6 ce=-282.8 pe=-177.2 | near_put_wall ltp=23983 call=25000 put=24000 pos=-0.02 | FII_RT [classifier=FII_BEAR conf=0.27, oi_vel_conflicts net=123.8] | max_pain: not computed (no df_strikes) | expiry_reversal: not computed | cross_index: not computed (no leader_candles)"
2026-04-29,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,6,-1.57,False,25000,24000,0.875,-1,-1,24137.5,
2026-04-30,0,0,1,,,,,,,,,,,,NO_TRADE,,,,,,,False,N/A,0.0,0.0,5,0.02,False,25000,24000,1.041,-1,-1,24072.0,
